"URL";"COD_MUNICIPIO"
"http://opendata.aragon.es/recurso/territorio/Municipio/Villel";"44264";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vilueña_(La)";"50282";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vinaceite";"44265";
"http://opendata.aragon.es/recurso/territorio/Municipio/Visiedo";"44266";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vistabella";"50295";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vivel_del_Río_Martín";"44267";
"http://opendata.aragon.es/recurso/territorio/Municipio/Yebra_de_Basa";"22252";
"http://opendata.aragon.es/recurso/territorio/Municipio/Yésero";"22253";
"http://opendata.aragon.es/recurso/territorio/Municipio/Zaida_(La)";"50296";
"http://opendata.aragon.es/recurso/territorio/Municipio/Zaidín";"22254";
"http://opendata.aragon.es/recurso/territorio/Municipio/Zaragoza";"50297";
"http://opendata.aragon.es/recurso/territorio/Municipio/Zoma_(La)";"44268";
"http://opendata.aragon.es/recurso/territorio/Municipio/Zuera";"50298";
"http://opendata.aragon.es/recurso/territorio/Municipio/Épila";"50099";
"http://opendata.aragon.es/recurso/territorio/Municipio/Veracruz";"";
